id,title,description,availability,condition,price,link,image_link,brand,google_product_category,fb_product_category,quantity_to_sell_on_facebook,sale_price,sale_price_effective_date,item_group_id,gender,color,size,age_group,material,pattern,shipping,shipping_weight,video[0].url,video[0].tag[0],gtin,product_tags[0],product_tags[1],style[0]
uyJSzIis1XqQu6ECM9xh1F,Riesling Brut ,"Aromen und Stil Leuchtendes Strohgelb mit feiner Perlage. In der Nase Apfel, Birne und Quitte, begleitet von Schieferwürze und feinem Brioche. Am Gaumen wechseln sich Apfel und Schiefer ab, umspielt von lebendiger Kohlensäure – erfrischend, niemals langweilig. Das Besondere an unseren Sekten Traditionelle Flaschengärung, von Hand gerüttelt, frisch degorgiert. Diese handwerkliche Präzision sorgt für eine unglaublich feine Perlage und cremige Textur. Foodpairing Als Aperitif Auf der Terrasse mit Freunden Zu leichten Vorspeisen und Meeresfrüchten Trinken Immer frisch degorgiert und sofort genießbar. Lagerfähig für zwei bis vier Jahre. Der Sekt Riesling Brut steht für Eleganz und Mineralität. Ein Klassiker, der Mosel Riesling in seiner prickelndsten Form zeigt.

Rebsorte: Riesling | Geschmack: Brut | Qualität: Sekt | Alkohol: 12.5% | Füllmenge: 0.75L",in stock,new,16.00 EUR,https://www.kirsten-liebieg.de/produkt/riesling-brut,https://cdn.sanity.io/images/3y5r987r/production/9ba0bccfcaa23d7b2a4454a64243828c062862fa-1800x1800.jpg?w=1200&q=100,"Erzeugerabfüllung Kirsten Wein und Sekt GmbH, Krainstraße 5, DE-54340, Klüsserath","Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,585,,,,unisex,,0.75L,adult,,,,,,,202018,,,Aromatisch & Charmant
O3vhvzQcxG7VqPlmCEKiN7,Sektverschluss Kirsten|Liebieg,"

Jahrgang: [object Object] | Rebsorte: [object Object] | Geschmack: [object Object] | Qualität: [object Object] | Füllmenge: 0.01L",in stock,new,5.00 EUR,https://www.kirsten-liebieg.de/produkt/sektverschluss-kirsten-liebieg,https://cdn.sanity.io/images/3y5r987r/production/0d61193d152d1b926402d95ad58cb4a44fccc247-843x1080.png?w=1200&q=100,"Erzeugerabfüllung Kirsten Wein und Sekt GmbH, Krainstraße 5, DE-54340, Klüsserath","Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,46,,,,unisex,,0.01L,adult,,,,,,,SVKL,,,
6aa2def5-d121-441c-9a49-4774648b7e87,Auf der Höhe,"Aromen & Stil Blanc des Blancs Brut Nature: Goldgelb, mit Brioche, gelbe Blüten, Apfel, Aprikose und Nuss. 60 Monate Hefelager bringen Schmelz und Eleganz, mit burgunderhaften Charakter und und lebendiger Säure. Klüsserather Riesling: Grapefruit, Mango und Schieferwürze – expressiv, dicht, voller Spannung. Ein Riesling mit Charakter und Vitalität. PUR Riesling Klüsserather Bruderschaft: In der Nase vereinen sich reife Birne und frische Grapefruit mit feinen Noten von Vanille und einem Hauch Rauch. Am Gaumen entfaltet sich eine exotische Fruchtfülle, gefolgt von Anklängen an Karamell und Honig. Ein Wein, der Klarheit ausstrahlt und zugleich mit Tiefe und Komplexität überrascht – ganz wie der facettenreiche Weinberg, aus dem er stammt. Anlass Ideal für ein festliches Dinner, eine Weinprobe zu Hause oder Abende, bei denen man tiefer ins Glas schaut. Hier versteht man, warum die Mosel nicht nur süffig, sondern auch anspruchsvoll sein kann. Warum dieses Paket? Weil Wein mehr kann als frisch und fruchtig. „Auf der Höhe“ ist für alle, die Lust auf mehr Tiefe haben: auf Holz, auf Mineralität, auf Weine, die nachklingen und im Kopf bleiben.

Dieses Bundle ist ein Weinpaket mit mehreren ausgewählten Weinen.",in stock,new,49.90 EUR,https://www.kirsten-liebieg.de/bundle/auf-der-hoehe,https://cdn.sanity.io/images/3y5r987r/production/7b82764825bfd8242700b1517edd24077cf6a360-1800x1800.jpg?w=1200&q=100,Weingut Kirsten Liebieg,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,10,,,,unisex,,,adult,,,,,,,,,,
de9f5bc7-aa0e-466a-9c5e-a19b0e7a2d46,Die Großen Lagen,"Was euch erwartet Trittenheimer Apotheke Riesling: Mineralisch, salzig, mit Apfel, Birne, Quitte. Winninger Röttgen Riesling: Exotisch, kraftvoll, rassig – mit Saft und Zug. Alte Reben Riesling: 100 Jahre alte Reben, tropische Früchte, Dörrobst, Karamell, Schieferwürze. Anlass Für große Abende, Festtage oder als Geschenk mit echtem Wow-Effekt. Warum dieses Trio? Weil die großen Lagen zeigen, dass die Mosel Weltklasse spielt.

Dieses Bundle ist ein Weinpaket mit mehreren ausgewählten Weinen.",in stock,new,88.00 EUR,https://www.kirsten-liebieg.de/bundle/die-grossen-lagen,https://cdn.sanity.io/images/3y5r987r/production/5ede1137348b6683031c67c82b09fc9f9b56a629-1800x1800.jpg?w=1200&q=100,Weingut Kirsten Liebieg,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,10,,,,unisex,,,adult,,,,,,,,,,
8d92a2e6-7ab4-41ad-97b8-b6e08d01ec78,Die große Bühne,"Aromen & Stil Alte Reben Riesling: Über 100 Jahre alte Stöcke aus der Klüsserather Bruderschaft. Tropische Früchte, Schieferwürze, dazu mit Reife Dörrobst und Karamell. Ein Monument im Glas. Heldensekt: Drei Jahre Hefelager, reife Birne, Pfirsich, Brioche, cremige Perlage. Ein Lagensekt, der Champagner-Qualität auf die Mosel bringt. Black Edition Sauvignon Fumé: Cassis, Stachelbeere, Vanille, Rauch und Kräuterwürze. Ein Wein, der jedes Mal neue Facetten zeigt – exotisch, rauchig, kraftvoll. AnlassPerfekt für festliche Menüs, große Geburtstage, Jubiläen oder einfach für den Moment, in dem man sich selbst etwas Besonderes gönnen möchte. Hier wird nicht probiert – hier wird inszeniert. Warum dieses Paket?Weil die Mosel große Bühne kann. „Die große Bühne“ zeigt: Riesling, Sekt und Sauvignon sind mehr als Getränke. Sie sind Statements.

Dieses Bundle ist ein Weinpaket mit mehreren ausgewählten Weinen.",in stock,new,69.90 EUR,https://www.kirsten-liebieg.de/bundle/die-grosse-buehne,https://cdn.sanity.io/images/3y5r987r/production/88a9f7466850786b7a00fe5a52421b999dbd223f-1800x1800.jpg?w=1200&q=100,Weingut Kirsten Liebieg,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,10,,,,unisex,,,adult,,,,,,,,,,
92967f79-2208-47cb-b092-df8338af2209,Einstieg ins Glück,"Aromen & Stil Wolkentanz Riesling: Goldgelb, mit Aromen von Pfirsich und Melone. Am Gaumen saftig, elegant und unglaublich animierend. Weißburgunder: Cremig, feinfruchtig, mit Birne, Zitrus und einer sanften Säure. Der Allrounder für jeden Anlass. Pinot Brut: Zartes Rosé mit feiner Perlage. Erdbeere, Birne und Brioche – frisch, elegant, perfekt für den Start in den Abend. Anlass Dieses Paket passt zu Aperitifs auf der Terrasse, zu einem spontanen Abend mit Freunden oder als unkomplizierter Begleiter zum Feierabend. Für alle, die einfach mal reinschnuppern und sich ohne Druck ins Thema Wein verlieben wollen. Warum dieses Paket? Weil Wein nicht kompliziert sein muss, um großartig zu schmecken. „Einstieg ins Glück“ ist der perfekte Startpunkt: drei Weine, die zeigen, wie charmant und zugänglich die Mosel ist

Dieses Bundle ist ein Weinpaket mit mehreren ausgewählten Weinen.",in stock,new,34.90 EUR,https://www.kirsten-liebieg.de/bundle/einstieg-ins-glueck,https://cdn.sanity.io/images/3y5r987r/production/e119242a0c57e2d4b08d2e1172bcf60fcf07483d-1800x1800.jpg?w=1200&q=100,Weingut Kirsten Liebieg,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,10,,,,unisex,,,adult,,,,,,,,,,
d8efe587-a3da-4a87-b3ca-2290395bbe56,FASSzinierende Eiche,"Was euch erwartet Winninger Hamm Riesling Mandarine, exotische Aromen, feine Holznote, mineralisch und elegant. Winninger Brückstück Riesling: Exotisches Bouquet, Mango, Ananas, Holzwürze, voluminöses Finale. Anlass Perfekt für alle, die Holz im Wein verstehen wollen oder für ein festliches Essen mit kräftigen Gerichten. Warum dieses Duo? Weil Holz nicht dominiert, sondern verfeinert – und weil Fassarbeit ein Kunstwerk ist.

Dieses Bundle ist ein Weinpaket mit mehreren ausgewählten Weinen.",in stock,new,56.00 EUR,https://www.kirsten-liebieg.de/bundle/faszinierende-eiche,https://cdn.sanity.io/images/3y5r987r/production/d69e7ebbda11cf8b131921e15a368af92724017d-1800x1800.jpg?w=1200&q=100,Weingut Kirsten Liebieg,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,10,,,,unisex,,,adult,,,,,,,,,,
e975250b-78b2-44c0-a7aa-fdc08e9f0dc6,Für Ihn,"Was euch erwartet PUR Riesling: Komplex, exotisch, cremig. Ein Wein mit Anspruch und Tiefe. Winninger Hamm Riesling: Mandarine, exotische Frucht, zarte Holzwürze, mineralisch und kräftig. Anlass Ideal für kräftige Speisen, Grillabende oder als Geschenk für Männer mit Geschmack. Warum dieses Duo? Weil Mosel nicht nur fein, sondern auch stark sein kann – Für Ihn ist das Duo für Charakterköpfe.

Dieses Bundle ist ein Weinpaket mit mehreren ausgewählten Weinen.",in stock,new,50.00 EUR,https://www.kirsten-liebieg.de/bundle/fuer-ihn,https://cdn.sanity.io/images/3y5r987r/production/4b3ffdf4ea7d8eb2a1d570c230c46a92f3bd51ef-1800x1800.jpg?w=1200&q=100,Weingut Kirsten Liebieg,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,10,,,,unisex,,,adult,,,,,,,,,,
e1399172-e0e0-4168-8462-17367a6dedc6,Für Sie,"Was euch erwartet Laurentiuslay Riesling: Frisch, mineralisch, mit Steinobst und tropischen Früchten. Kühl, cremig, elegant. Herzstück Riesling: Aprikose, Pfirsich, feine Würze – mineralisch und ausgewogen. Anlass Als Geschenk, zum Dinner oder einfach für einen Mädelsabend. Warum dieses Duo? Weil Mosel-Riesling genauso zart wie kraftvoll sein kann – ein Duo mit femininer Eleganz.

Dieses Bundle ist ein Weinpaket mit mehreren ausgewählten Weinen.",in stock,new,40.00 EUR,https://www.kirsten-liebieg.de/bundle/fuer-sie,https://cdn.sanity.io/images/3y5r987r/production/08e29d76a061e75aca7ad17eaf8dc3f9b3202f15-1800x1800.jpg?w=1200&q=100,Weingut Kirsten Liebieg,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,10,,,,unisex,,,adult,,,,,,,,,,
1d4e2636-bec6-4219-a3ff-ae254175ebcd,Für Süße Helden,"Was euch erwartet Pölicher Held Riesling: Aprikose, Mirabelle, Mango, Papaya – saftig, exotisch. Piesporter Goldtröpfchen Riesling Spätlese: Fruchtig, verspielt, mit Honig und feiner Mineralität. Klüsserather Bruderschaft Auslese: Intensiv, komplex, mit Dörrobst, Honig und Schieferwürze. Anlass Perfekt zu Desserts, Käse oder für süße Genussmomente nach einem langen Abend. Warum dieses Trio? Weil süß nicht einfach süß ist, sondern die Königsdisziplin der Mosel.

Dieses Bundle ist ein Weinpaket mit mehreren ausgewählten Weinen.",in stock,new,66.00 EUR,https://www.kirsten-liebieg.de/bundle/fuer-suesse-helden,https://cdn.sanity.io/images/3y5r987r/production/c47a31ffb2c602c8f5080c5da511bfe74ecd38b1-1024x1024.jpg?w=1200&q=100,Weingut Kirsten Liebieg,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,10,,,,unisex,,,adult,,,,,,,,,,
fca2ddee-86e7-48c7-a7b2-7e8b7b4e44b8,Jahrgangsjuwelen,"Was euch erwartet Herzstück 2021: Jung, frisch, verspielt, mineralisch. Herzstück 2022: Dichter, runder, mit Schmelz und Tiefe. Herzstück 2023: Klar, fruchtig, saftig – mit typischer Pfirsich-Aromatik. Anlass Ideal für eine kleine Jahrgangsprobe, als Geschenk für Weinfreunde oder für alle, die Entwicklung im Glas erleben wollen. Warum dieses Trio? Weil Wein kein Standbild ist, sondern ein Film und hier habt ihr gleich drei Szenen zum Mitprobieren.

Dieses Bundle ist ein Weinpaket mit mehreren ausgewählten Weinen.",in stock,new,66.00 EUR,https://www.kirsten-liebieg.de/bundle/jahrgangsjuwelen,https://cdn.sanity.io/images/3y5r987r/production/7b806ee0f16ef4584f82396dddcf675647e8212e-1024x1024.jpg?w=1200&q=100,Weingut Kirsten Liebieg,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,10,,,,unisex,,,adult,,,,,,,,,,
dda68b1c-e039-4af8-ba12-3287c34fb25c,Kleines Dankeschön,"Was euch erwartet PUR Riesling: Exotisch, komplex, mit tropischen Früchten, Karamellnoten und cremiger Säure. Herzstück Riesling: Aprikose, Weinbergpfirsich und Kräuter – mineralisch, kraftvoll, mit elegantem Abgang. Anlass Ein kleines Geschenk für Gastgeber, Freunde oder einfach für Menschen, die man wertschätzt. Warum dieses Duo? Weil es unkompliziert wirkt und doch Tiefe hat – genau wie ein echtes Dankeschön.

Dieses Bundle ist ein Weinpaket mit mehreren ausgewählten Weinen.",in stock,new,44.00 EUR,https://www.kirsten-liebieg.de/bundle/kleines-dankeschoen,https://cdn.sanity.io/images/3y5r987r/production/538e03f9d57b47a11445ea6b71bb03514a4702da-1800x1800.jpg?w=1200&q=100,Weingut Kirsten Liebieg,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,10,,,,unisex,,,adult,,,,,,,,,,
c0c93e34-60e3-42f2-90b5-ec80d18eee56,Klüsserather Bruderschaft,"Was euch erwartet PUR Riesling: Exotisch, würzig, cremige Säure, tropische Finesse. Herzstück Riesling: Aprikose, Pfirsich, mineralisch, elegant. Alte Reben Riesling: Dichte Frucht, Würze, mit Reife Dörrobst und Karamell. Anlass Perfekt für Bruderschaft-Fans, neugierige Mosel-Liebhaber und als Einstieg in die Tiefe einer Lage. Warum dieses Trio? Weil eine Lage viele Stimmen haben kann und zusammen klingt’s wie ein Chor.

Dieses Bundle ist ein Weinpaket mit mehreren ausgewählten Weinen.",in stock,new,72.00 EUR,https://www.kirsten-liebieg.de/bundle/kluesserather-bruderschaft,https://cdn.sanity.io/images/3y5r987r/production/05bf9d701465701d9d26cd2a1171a3d50a0a72a0-1800x1800.jpg?w=1200&q=100,Weingut Kirsten Liebieg,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,10,,,,unisex,,,adult,,,,,,,,,,
ed9db8da-ebcc-42b1-8dae-b0cb63abeb6c,Lagenliebe,"Was euch erwartet Trittenheimer Apotheke Riesling: Mineralisch, salzig, komplex. Apfel, Birne, Quitte, getragen von feiner Säure. Winninger Röttgen Riesling: Exotisch, mit Ananas, Williamsbirne und Mirabelle. Kraftvoll, rassig und saftig. Anlass Perfekt für neugierige Weintrinker, kleine Proben zuhause oder als Geschenk mit echter Aussagekraft. Warum dieses Duo? Weil zwei Lagen nebeneinander mehr erzählen als eine allein. Lagenliebe ist Vielfalt im Doppelpack.

Dieses Bundle ist ein Weinpaket mit mehreren ausgewählten Weinen.",in stock,new,60.00 EUR,https://www.kirsten-liebieg.de/bundle/lagenliebe,https://cdn.sanity.io/images/3y5r987r/production/862e7c8e0730bbd8317904795360f479e7eb1939-1800x1800.jpg?w=1200&q=100,Weingut Kirsten Liebieg,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,10,,,,unisex,,,adult,,,,,,,,,,
7a85ca09-2ec5-41e6-8e20-9a4eb53c1c31,Sweet Dreams are made of Riesling,"Was euch erwartet Pölicher Held Riesling: Reif, exotisch, mit Aprikose, Mirabelle, Mango und Papaya. Saftig, fleischig, mit feiner Säure. Piesporter Goldtröpfchen Riesling Spätlese: Fruchtig, verspielt, mit tropischen Anklängen und einem Hauch Honig. Anlass Ideal zu Desserts, fruchtigen Speisen oder einfach für süße Genießer-Momente. Warum dieses Duo? Weil süße Träume nicht von Zuckerwatte kommen, sondern von Riesling.

Dieses Bundle ist ein Weinpaket mit mehreren ausgewählten Weinen.",in stock,new,48.00 EUR,https://www.kirsten-liebieg.de/bundle/sweet-dreams-are-made-of-riesling,https://cdn.sanity.io/images/3y5r987r/production/98732aa741d4efdcb94ad953091b57c8d39c6201-1800x1800.jpg?w=1200&q=100,Weingut Kirsten Liebieg,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,10,,,,unisex,,,adult,,,,,,,,,,
e100034f-fb26-4fc2-b437-b59973f511cf,Von Terrasse zu Terrasse,"Was euch erwartet Winninger Hamm Riesling: Mandarine, exotisch, zarte Holznote, mineralisch. Winninger Brückstück Riesling: Exotik pur – Mango, Ananas, voluminös, feine Holzwürze. Winninger Röttgen Riesling: Kraftvoll, rassig, exotisch, mit Saft und Mineralität. Anlass Für Architekturliebhaber, Weinfreunde und Genießer, die die Mosel in ihrer ganzen Steillage erleben wollen. Warum dieses Trio? Weil drei Terrassen mehr Geschichten erzählen als eine – spektakulär im Glas.

Dieses Bundle ist ein Weinpaket mit mehreren ausgewählten Weinen.",in stock,new,88.00 EUR,https://www.kirsten-liebieg.de/bundle/von-terrasse-zu-terrasse,https://cdn.sanity.io/images/3y5r987r/production/00968e67de6b10ff65fc782bdcb6481c62b7e213-1800x1800.jpg?w=1200&q=100,Weingut Kirsten Liebieg,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,10,,,,unisex,,,adult,,,,,,,,,,
3cbc30e9-3b76-4603-8260-7725d8f86418,Wein & Speise – Harmonie,"Was euch erwartet PUR Riesling: Exotisch, würzig, cremig – perfekt zu kräftigen Speisen. Alte Reben Riesling: Tropische Frucht, Würze, Tiefe – ein Wein für große Küche. 1904 Riesling: Exotische Früchte, cremige Säure, elegante Mineralität – vielseitig und präzise. Anlass Für Foodies, Hobbyköche und alle, die Wein und Speise nicht trennen, sondern verheiraten wollen. Warum dieses Trio? Weil drei Weine zeigen, wie großartig Essen und Wein zusammenspielen können.

Dieses Bundle ist ein Weinpaket mit mehreren ausgewählten Weinen.",in stock,new,78.00 EUR,https://www.kirsten-liebieg.de/bundle/wein-and-speise-harmonie,https://cdn.sanity.io/images/3y5r987r/production/241af7faf562c403fe791bdd05cce94ec6b4e016-1024x1024.jpg?w=1200&q=100,Weingut Kirsten Liebieg,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,10,,,,unisex,,,adult,,,,,,,,,,
cc3d4f02-de87-474d-9a8e-649dfe424950,Zeitzeugen,"Was euch erwartet Alte Reben Riesling: Tropische Früchte, Schieferwürze, Dörrobst und Karamell mit Reife. 1904 Riesling: Wurzelechte Reben, Ananas, Mango, Bergamotte, cremige Säure, komplex und langlebig. Anlass Für besondere Momente, Jubiläen oder als Geschenk für Menschen, die Geschichte schätzen. Warum dieses Duo? Weil manche Flaschen Zeitzeugen sind und zeigen, was die Mosel über Generationen hinweg hervorgebracht hat.

Dieses Bundle ist ein Weinpaket mit mehreren ausgewählten Weinen.",in stock,new,56.00 EUR,https://www.kirsten-liebieg.de/bundle/zeitzeugen,https://cdn.sanity.io/images/3y5r987r/production/f3ab7683e88b95774362a459bf714d09ef537381-1800x1800.jpg?w=1200&q=100,Weingut Kirsten Liebieg,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Food & Beverage > Alcoholic Beverages > Wine,10,,,,unisex,,,adult,,,,,,,,,,
